date,open,high,low,close,volume
2023-11-08,4763.75,4769.5,4734.25,4754.25,1147468.0
2023-11-09,4771.0,4771.5,4715.5,4723.0,1714276.0
2023-11-10,4743.5,4799.5,4726.25,4787.75,1422404.0
2023-11-13,4778.0,4801.0,4769.0,4791.5,1008136.0
2023-11-14,4854.75,4895.75,4851.75,4885.0,1403575.0
2023-11-15,4895.0,4909.25,4881.0,4884.5,1205847.0
2023-11-16,4883.5,4901.25,4871.25,4900.25,1181114.0
2023-11-17,4893.5,4906.75,4883.25,4895.0,1020771.0
2023-11-20,4896.25,4946.25,4896.0,4935.75,965851.0
2023-11-21,4923.5,4928.75,4909.25,4921.25,869233.0
2023-11-22,4941.0,4956.5,4929.0,4940.5,1141675.0
2023-11-24,4941.0,4946.25,4937.25,4943.25,327573.0
2023-11-27,4936.0,4945.25,4929.5,4936.0,876490.0
2023-11-28,4929.25,4953.0,4922.75,4938.75,1187911.0
2023-11-29,4961.75,4974.5,4929.5,4937.5,1278751.0
2023-11-30,4941.0,4955.5,4917.75,4947.0,1684205.0
2023-12-01,4943.5,4986.0,4937.0,4982.0,1591783.0
2023-12-04,4940.75,4955.75,4927.25,4947.75,1431941.0
2023-12-05,4936.5,4962.0,4932.5,4948.75,1531603.0
2023-12-06,4974.75,4975.0,4925.75,4930.5,1434505.0
2023-12-07,4952.25,4973.25,4945.0,4962.25,1323731.0
2023-12-08,4956.75,4992.5,4954.0,4985.5,1160716.0
2023-12-11,4980.0,5007.0,4977.25,5004.25,383215.0
2023-12-12,4998.25,5029.0,4986.75,5024.25,888990.0
2023-12-13,5027.5,5095.75,5023.75,5092.0,1409308.0
2023-12-14,5112.0,5125.25,5076.5,5106.25,1563716.0
2023-12-15,5100.25,5112.25,5088.25,5099.75,1291622.0
2023-12-18,5114.75,5136.5,5113.0,5126.5,913081.0
2023-12-19,5131.5,5157.0,5130.25,5155.75,917807.0
2023-12-20,5145.25,5167.0,5073.5,5080.25,1458970.0
2023-12-21,5114.0,5132.25,5086.5,5130.5,1345096.0
2023-12-22,5140.75,5157.25,5117.75,5139.75,1070304.0
2023-12-26,5143.5,5171.0,5142.75,5160.75,529088.0
2023-12-27,5157.5,5173.25,5151.75,5170.0,843355.0
2023-12-28,5168.25,5176.5,5164.0,5168.5,724070.0
2023-12-29,5164.5,5171.5,5130.5,5155.5,1017620.0
2024-01-02,5116.75,5131.5,5097.25,5120.5,1266643.0
2024-01-03,5095.75,5103.75,5071.0,5076.75,1366978.0
2024-01-04,5069.5,5098.25,5056.0,5058.75,1076868.0
2024-01-05,5059.5,5091.5,5048.25,5064.25,1313443.0
2024-01-08,5069.0,5137.5,5067.75,5135.5,1145023.0
2024-01-09,5105.25,5138.25,5099.25,5126.25,1086967.0
2024-01-10,5129.0,5164.5,5125.75,5155.75,1132282.0
2024-01-11,5163.0,5168.5,5105.0,5150.75,1413889.0
2024-01-12,5165.0,5173.25,5136.5,5151.75,1122543.0
2024-01-16,5136.25,5151.0,5112.25,5133.0,1420395.0
2024-01-17,5097.75,5108.25,5076.5,5101.25,1277260.0
2024-01-18,5119.0,5152.25,5102.0,5145.5,1380559.0
2024-01-19,5157.5,5213.5,5150.25,5208.75,1492557.0
2024-01-22,5225.75,5239.25,5212.75,5220.5,1031730.0
2024-01-23,5225.75,5243.25,5213.5,5242.0,909467.0
2024-01-24,5266.25,5276.5,5229.25,5242.75,1313179.0
2024-01-25,5261.25,5269.5,5237.5,5261.25,1226301.0
2024-01-26,5260.5,5277.75,5249.0,5254.75,1019417.0
2024-01-29,5261.25,5301.0,5254.75,5294.75,991905.0
2024-01-30,5290.5,5302.25,5276.25,5277.0,929644.0
2024-01-31,5268.75,5273.75,5204.75,5210.75,1905836.0
2024-02-01,5223.25,5309.25,5213.75,5304.25,1490665.0
2024-02-02,5276.25,5345.5,5272.0,5318.75,1537002.0
2024-02-05,5319.25,5324.0,5281.5,5305.5,1202674.0
2024-02-06,5316.0,5324.75,5300.0,5318.25,1054504.0
2024-02-07,5345.25,5369.5,5335.25,5364.5,1088865.0
2024-02-08,5362.25,5369.5,5353.25,5363.5,808065.0
2024-02-09,5369.75,5400.0,5365.5,5393.0,930850.0
2024-02-12,5394.0,5419.25,5381.75,5386.25,980374.0
2024-02-13,5321.0,5335.5,5280.0,5319.5,1635325.0
2024-02-14,5345.0,5372.0,5318.75,5366.75,1313771.0
2024-02-15,5368.25,5403.25,5362.75,5402.0,1103243.0
2024-02-16,5393.75,5406.25,5361.75,5363.5,1196322.0
2024-02-20,5350.0,5358.0,5314.0,5336.75,1211239.0
2024-02-21,5324.75,5370.0,5304.25,5368.0,1229575.0
2024-02-22,5414.5,5463.25,5404.0,5447.75,1334213.0
2024-02-23,5470.25,5480.0,5447.0,5449.25,1101197.0
2024-02-26,5459.0,5463.5,5429.5,5431.0,888015.0
2024-02-27,5440.5,5447.5,5419.75,5444.5,825183.0
2024-02-28,5425.25,5441.75,5419.5,5422.25,939579.0
2024-02-29,5452.5,5470.5,5423.0,5455.75,1389672.0
2024-03-01,5461.0,5507.75,5456.25,5496.5,1268342.0
2024-03-04,5493.25,5516.75,5490.5,5491.5,979765.0
2024-03-05,5472.5,5478.0,5415.5,5445.5,1551422.0
2024-03-06,5475.5,5491.75,5452.5,5469.25,1617136.0
2024-03-07,5500.75,5530.5,5490.5,5516.25,1318705.0
2024-03-08,5524.5,5554.5,5478.25,5489.25,1727748.0
2024-03-11,5470.5,5486.0,5449.25,5485.25,527806.0
2024-03-12,5501.75,5543.75,5474.0,5535.25,359133.0
2024-03-13,5537.25,5540.25,5510.0,5526.0,1126700.0
2024-03-14,5533.75,5535.5,5479.0,5510.75,1711799.0
2024-03-15,5476.75,5493.5,5457.5,5473.5,1485388.0
2024-03-18,5518.5,5534.25,5502.5,5507.25,1119430.0
2024-03-19,5497.5,5539.0,5486.5,5535.75,1095403.0
2024-03-20,5535.0,5594.75,5526.5,5583.25,1204500.0
2024-03-21,5613.0,5621.25,5597.25,5600.0,1041667.0
2024-03-22,5598.25,5603.5,5584.25,5590.0,868398.0
2024-03-25,5572.75,5585.25,5570.0,5574.25,688498.0
2024-03-26,5586.75,5591.5,5558.25,5560.5,886430.0
2024-03-27,5589.75,5611.75,5566.25,5606.0,1233364.0
2024-03-28,5607.25,5619.5,5599.25,5606.25,966606.0
2024-04-01,5609.5,5615.5,5578.5,5592.25,914446.0
2024-04-02,5547.5,5558.5,5528.5,5555.5,1091379.0
2024-04-03,5542.0,5577.0,5541.25,5561.75,1131470.0
2024-04-04,5602.75,5606.25,5483.75,5488.75,1637338.0
2024-04-05,5503.25,5568.25,5498.75,5547.5,1466463.0
2024-04-08,5553.5,5564.25,5539.5,5547.75,885441.0
2024-04-09,5567.5,5570.0,5500.25,5555.25,1414126.0
2024-04-10,5491.25,5519.5,5475.75,5499.75,1829246.0
2024-04-11,5511.5,5552.25,5472.25,5537.25,1347782.0
