date,open,high,low,close,volume
2024-05-03,141.16,141.31,141.12,141.23,511.0
2024-05-04,141.37,141.51,141.22,141.51,803.0
2024-05-06,141.44,141.62,141.44,141.58,888.0
2024-05-07,141.53,141.68,141.36,141.58,1195.0
2024-05-08,141.58,141.69,141.3,141.31,1853.0
2024-05-09,141.18,141.25,140.9,141.0,716.0
2024-05-10,141.04,141.18,141.01,141.14,546.0
2024-05-11,141.14,141.17,141.02,141.03,97.0
2024-05-13,141.0,141.09,140.71,140.75,694.0
2024-05-14,140.76,140.82,140.58,140.73,573.0
2024-05-15,140.73,140.84,140.56,140.8,989.0
2024-05-16,140.81,141.16,140.74,141.03,610.0
2024-05-17,141.05,141.05,140.84,140.85,472.0
2024-05-18,140.83,140.85,140.71,140.74,66.0
2024-05-20,140.72,140.78,140.57,140.62,487.0
2024-05-21,140.65,140.65,140.49,140.62,498.0
2024-05-22,140.63,140.69,140.37,140.42,763.0
2024-05-23,140.4,140.65,140.32,140.57,1717.0
2024-05-24,140.59,140.61,140.42,140.5,445.0
2024-05-25,140.51,140.51,140.4,140.49,88.0
2024-05-27,140.49,140.49,140.29,140.33,322.0
2024-05-28,140.36,140.44,140.23,140.42,461.0
2024-05-29,140.4,140.4,139.91,139.96,1740.0
2024-05-30,139.97,140.16,139.71,140.07,1131.0
2024-05-31,140.06,140.16,139.8,139.83,966.0
2024-06-01,139.81,140.01,139.81,139.95,790.0
2024-06-03,139.9,140.09,139.88,140.03,1049.0
2024-06-04,140.0,140.58,140.0,140.48,1466.0
2024-06-05,140.3,140.78,140.3,140.62,2998.0
2024-06-06,140.6,141.07,140.56,140.81,4981.0
2024-06-07,140.84,140.92,140.66,140.85,4157.0
2024-06-08,140.85,140.98,140.45,140.46,1743.0
2024-06-10,140.52,140.52,140.26,140.3,7022.0
2024-06-11,140.36,140.53,140.27,140.52,3759.0
2024-06-12,140.51,140.87,140.5,140.85,1689.0
2024-06-13,140.82,141.24,140.81,141.01,1113.0
2024-06-14,140.99,141.74,140.82,141.53,2968.0
2024-06-15,141.58,141.86,141.58,141.63,1127.0
2024-06-17,141.67,141.69,141.5,141.58,966.0
2024-06-18,141.58,141.58,141.39,141.41,927.0
2024-06-19,141.4,141.58,141.34,141.54,812.0
2024-06-20,141.52,141.53,141.23,141.28,1473.0
2024-06-21,141.34,141.34,141.06,141.23,759.0
2024-06-22,141.26,141.26,141.04,141.06,219.0
2024-06-24,141.08,141.14,140.96,141.09,619.0
2024-06-25,141.11,141.11,140.97,141.0,498.0
2024-06-26,140.98,141.06,140.65,140.69,3256.0
2024-06-27,140.65,140.66,140.14,140.26,1597.0
2024-06-28,140.32,140.46,140.05,140.29,1651.0
2024-06-29,140.28,140.4,140.14,140.2,215.0
2024-07-01,140.1,140.22,140.0,140.11,550.0
2024-07-02,140.09,140.14,139.83,139.83,910.0
2024-07-03,139.83,140.08,139.8,139.98,1492.0
2024-07-04,139.98,140.41,139.98,140.35,2604.0
2024-07-05,140.3,140.49,140.29,140.43,399.0
2024-07-06,140.45,140.69,140.38,140.58,439.0
2024-07-08,140.54,140.58,140.17,140.17,1938.0
2024-07-09,140.23,140.46,140.16,140.33,1508.0
2024-07-10,140.3,140.47,140.17,140.43,2291.0
2024-07-11,140.42,140.48,140.33,140.37,660.0
2024-07-12,140.4,140.77,140.34,140.61,1798.0
2024-07-13,140.6,140.78,140.54,140.72,153.0
2024-07-15,140.71,140.73,140.67,140.68,54.0
2024-07-16,140.65,140.95,140.6,140.92,1311.0
2024-07-17,140.94,141.12,140.63,140.74,3572.0
2024-07-18,140.71,140.76,140.39,140.66,1054.0
