date,open,high,low,close,volume
2024-09-18,101.07,101.17,100.24,100.3,190128.0
2024-09-19,100.23,100.49,99.65,99.86,234303.0
2024-09-20,99.77,100.19,99.55,99.56,178656.0
2024-09-23,99.73,100.1,99.16,99.32,227292.0
2024-09-24,99.45,99.45,98.66,99.32,288786.0
2024-09-25,99.33,99.53,98.65,98.75,231338.0
2024-09-26,98.65,98.94,98.41,98.56,228003.0
2024-09-27,98.63,99.04,98.54,98.72,194137.0
2024-09-30,98.88,98.88,98.4,98.53,268814.0
2024-10-01,98.53,99.57,98.53,99.29,280772.0
2024-10-02,99.1,99.2,98.07,98.18,273358.0
2024-10-03,98.37,98.63,98.25,98.48,229385.0
2024-10-04,98.1,98.24,97.07,97.19,277026.0
2024-10-07,96.89,97.03,96.42,96.46,210651.0
2024-10-08,96.53,96.83,96.3,96.57,201099.0
2024-10-09,96.82,97.01,96.65,96.7,224344.0
2024-10-10,96.5,96.6,95.93,96.23,260895.0
2024-10-11,96.45,96.65,96.04,96.37,179515.0
2024-10-14,96.48,96.49,95.98,96.13,135563.0
2024-10-15,96.5,97.07,96.5,97.01,273985.0
2024-10-16,97.69,98.17,97.61,98.09,292215.0
2024-10-17,97.86,98.06,97.53,97.59,246284.0
2024-10-18,97.49,98.2,97.37,98.02,181152.0
2024-10-21,98.03,98.11,97.2,97.32,211904.0
2024-10-22,96.98,97.33,96.77,96.94,225167.0
2024-10-23,96.9,96.92,96.24,96.35,208072.0
2024-10-24,95.94,96.43,95.78,96.38,320738.0
2024-10-25,96.36,96.47,96.13,96.4,188090.0
2024-10-28,95.69,96.61,95.62,95.97,179215.0
2024-10-29,96.04,96.09,95.39,95.5,255922.0
2024-10-30,95.94,96.75,94.43,95.02,411837.0
2024-10-31,94.6,94.78,93.28,94.14,502045.0
2024-11-01,93.93,94.83,93.55,94.04,286182.0
2024-11-04,94.18,94.44,93.8,94.12,163765.0
2024-11-05,93.86,94.01,93.31,93.44,211489.0
2024-11-06,93.76,93.98,92.63,92.92,214136.0
2024-11-07,92.99,93.87,92.65,93.61,254037.0
2024-11-08,93.98,94.48,93.81,94.28,171303.0
2024-11-11,94.48,94.57,93.96,94.41,109394.0
2024-11-12,94.29,94.33,93.4,93.92,185073.0
2024-11-13,93.45,94.12,93.27,93.56,189421.0
2024-11-14,93.15,93.95,93.07,93.7,174236.0
2024-11-15,93.69,94.1,93.42,93.86,179471.0
2024-11-18,93.88,94.0,93.43,93.84,124425.0
2024-11-19,94.17,94.74,93.95,94.25,223304.0
2024-11-20,93.77,93.91,93.47,93.77,185844.0
2024-11-21,93.81,94.35,93.68,94.15,168870.0
2024-11-22,94.12,95.0,93.98,94.58,201195.0
2024-11-25,94.81,95.45,94.68,95.26,159744.0
2024-11-26,95.05,95.23,94.81,94.95,139881.0
2024-11-27,95.42,95.7,95.29,95.43,20114.0
2024-11-28,95.67,95.79,95.18,95.69,116153.0
2024-11-29,95.93,96.26,95.79,95.9,216798.0
2024-12-02,96.08,96.32,95.81,96.13,165445.0
2024-12-03,96.19,96.55,95.94,96.01,198395.0
2024-12-04,95.81,96.11,95.5,96.02,188051.0
2024-12-05,96.13,96.19,95.7,95.73,147269.0
2024-12-06,95.89,96.12,95.59,95.67,154206.0
2024-12-09,95.88,96.14,95.72,95.77,134906.0
2024-12-10,95.66,95.74,95.14,95.23,201116.0
2024-12-11,95.26,95.58,95.07,95.28,213359.0
2024-12-12,94.94,95.12,94.69,94.98,165251.0
2024-12-13,94.9,94.9,94.13,94.33,149863.0
2024-12-16,94.3,94.51,93.88,94.0,155184.0
2024-12-17,93.53,93.65,93.06,93.22,221693.0
2024-12-18,93.35,93.39,92.59,92.85,168004.0
2024-12-19,92.16,92.85,91.88,92.43,235126.0
2024-12-20,92.44,93.1,92.19,92.94,158014.0
2024-12-23,92.73,92.8,92.44,92.49,97548.0
2024-12-24,92.47,92.47,91.97,92.09,26260.0
2024-12-27,92.08,92.09,91.65,91.85,90706.0
2024-12-30,91.79,92.18,91.66,92.16,90497.0
2024-12-31,92.19,92.65,92.07,92.42,56618.0
2025-01-02,92.29,92.89,92.09,92.34,145973.0
2025-01-03,92.51,92.61,92.12,92.24,113075.0
2025-01-06,92.03,92.28,91.79,91.96,154568.0
2025-01-07,92.06,92.14,91.32,91.41,190957.0
2025-01-08,91.41,91.59,89.89,90.24,295282.0
2025-01-09,89.46,90.32,89.01,90.14,248053.0
2025-01-10,89.86,89.9,89.13,89.6,195725.0
2025-01-13,89.01,89.53,88.97,89.31,177789.0
2025-01-14,89.51,89.73,89.02,89.26,210906.0
2025-01-15,89.94,91.28,89.69,91.02,331380.0
2025-01-16,90.92,91.47,90.69,91.43,210539.0
2025-01-17,91.7,91.97,91.46,91.68,165209.0
2025-01-20,91.64,91.68,91.11,91.59,148832.0
2025-01-21,91.8,92.39,91.47,92.24,248718.0
2025-01-22,92.13,92.53,91.81,91.96,161445.0
2025-01-23,92.05,92.06,91.67,91.9,180924.0
2025-01-24,91.94,92.26,91.53,91.92,180383.0
2025-01-27,92.33,92.69,92.16,92.43,184961.0
2025-01-28,92.35,92.41,92.01,92.1,139872.0
2025-01-29,92.38,92.55,91.97,92.22,166472.0
2025-01-30,92.31,92.84,92.24,92.63,163635.0
2025-01-31,92.7,92.94,92.48,92.78,232433.0
2025-02-03,92.85,93.55,92.54,93.2,240442.0
2025-02-04,92.81,92.92,92.4,92.78,197357.0
2025-02-05,93.08,93.86,92.96,93.74,211520.0
2025-02-06,93.69,94.36,93.19,93.49,290569.0
2025-02-07,93.15,93.88,92.95,93.21,212121.0
2025-02-10,93.26,93.72,93.14,93.51,143041.0
2025-02-11,93.29,93.37,92.87,92.93,226317.0
2025-02-12,92.97,93.05,92.32,92.46,183218.0
2025-02-13,92.37,93.51,92.37,93.38,164499.0
2025-02-14,93.19,93.43,92.92,93.31,151309.0
2025-02-17,92.75,93.06,92.49,92.98,117523.0
2025-02-18,92.55,92.79,92.44,92.62,170513.0
2025-02-19,92.47,92.49,91.92,92.1,172714.0
2025-02-20,92.21,92.3,91.79,92.02,130762.0
2025-02-21,92.07,92.59,91.95,92.42,157993.0
2025-02-24,92.6,92.69,92.18,92.66,133805.0
2025-02-25,92.78,93.34,92.68,93.2,146530.0
2025-02-26,93.08,93.49,93.04,93.14,28276.0
2025-02-27,93.14,93.31,92.81,92.96,191554.0
2025-02-28,93.26,93.48,93.12,93.41,238166.0
2025-03-03,93.16,93.37,92.55,92.81,202543.0
2025-03-04,93.22,93.77,93.04,93.48,297602.0
2025-03-05,92.19,92.39,91.54,91.68,362303.0
2025-03-06,91.0,92.06,90.69,91.48,312184.0
2025-03-07,91.81,92.61,91.65,92.08,216228.0
2025-03-10,92.3,92.54,92.12,92.27,184806.0
2025-03-11,92.41,92.44,91.71,91.88,273218.0
2025-03-12,91.74,91.88,91.25,91.32,283169.0
2025-03-13,91.51,91.98,91.05,91.65,211290.0
2025-03-14,91.98,92.01,91.44,91.88,154545.0
2025-03-17,91.89,92.35,91.74,92.26,164776.0
2025-03-18,92.06,92.27,91.72,92.14,156319.0
